Domain,Category,Product URL
amazon.in,smart watches,https://www.amazon.in/Noise-Advanced-Bluetooth-Brightness-Smartwatch/dp/B0B6BQ711Q/ref=sr_1_20?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-20#customerReviews
amazon.in,smart watches,https://aax-eu.amazon.in/x/c/JJl_UPNQSQ0kJPvPSPanRcEAAAGUy-oz3wMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCGCoje/clv1_CEuOPUxokZA0iHrVX9d8-nKJalJXaYM28cdW1G2T-81q8X9gmzfvWfw18HHE8xvVjq0yzpNb3X7OfU1NAGcAAngyDnHIPOjfKHgOIxEgagq4EKhjhEfB8IkGXCROUeW6XJfef1D8rsFSE0M9llvwdksJOldODd93Q196UuYlQRaY37qDjF4oXlv5OpjsdqwyCjQHbdXAhZRSWWhBJNwAffQdjs-hn4wsEjvWNPQG9gUahJtJn6j8Z0wG3nKH1EB2AHnpPv3v4jxS3149E_krSQa3blyJjAz9B7yl_bPrUYAZJ0SW56eH2BSUewL_F9ee-_wIxeJwYOyBuYH9MvbpMvlzxdNbbGIPlI8C-9FHE6Fj0W5fDGy7yyiV4rU4XBqaTTh9qUSMj0UNuzT-N52bUz1lAp3XhtVXPtM6C2xN4Sp2M752rihBP2dM-J0mRnMYGeGRQNXmq86WXy4dCTTLqaFKWEG2vEWUYQR5WaRd-NWXKXNt_6mgwAGvbmtDCdGXvtFS_CF8CoIymgGwjQSZ6zz9CBRvUEkOcgmDU2TPNZf2bSaWBD9t80ENAnfyX2DZEaVnuuFlcRCdkrZwltwGIyffMSBcrRFM49kMurj5gHo1hoWBxbIZR1XV_iKvQvacNVlmeO4HMTxi3vljNq5Pnm89pZfbEQdNeHFZn9dAi6gEDE4FUC6np0AjpBbhcfV-_Sd55nRmw_k_1v4GMEKwNW4i-5HhHOnF8pvAAWElRifsphPDbPdr8BJm-NIGG4Cpvf5vKwPIpG7x7xLCM3TuASh2rzfNL3VYn-NgSMUsZBWi21ogFNBtg2Bls6eKUmO6cPi6TFcXwAHKpNZ2dNBMpsGMm0g2uu2FSrqklLWG1HyQ23r41m4R4w7jlm-7mTz3qME1puMiiBPFT8sBcP1DCtqEx8Lg2BNUGRg7KgXQowrZsixEVWkCU2BJQSbNy2eXqAWmRYH63bPusebF5iu6ZLkRDt-CXoDxoTuyaCxBH_UfYg1PYWpHQ7_SyQfEA3wQDCOZ_5ZL3ikyZ7gD2JKG9jRGqzZWJcCqinJh_INf7RJqcBqDUr64OQjae4xQPNRgbkCgcZHoFBcpCbyxbbu5lOm3XSja-5dJL8xRMzlJP7ydWW2pKsRuq3ZtDYWvpbLjuvAcb9b9mzooMfp4gVYGa1QbcMHrKGjWS5YOlo_RtLy0yxiQ6VDy4JYjhTdpZ8EME0uvH3zCxEayZT4Io1HGIubA9slb7q5GxRzw-6NqKmHmCEUTSGuO81fg1iAaBLvJIuE8nPqMeXXoUqNHcIQWojITzatPtYaKig6LpGWrOMjwXP9PZ97bzowCqzSc1YYIJ5E7TwL-zEjNluYnd3I805_N6OcawnV7UcZFG9QL6aAXz362AHCzjo2JFEyiRKlqFRvyX3SaZAT8QkU9U6XjX5K02jmpEWhI-K0i-v_hjlx_Y1NGz44yL9F2LxDWFQat0RcDGkDhv4i2oyjlFDDtQGDc7hSdYcw48cVxyP4p7mYPlGjEH0T7AWVYgYBVys6OoUCsSgJoLeJrEJfmRN4cPjDUkfT5KG-mC16pCIhAscmkrJyDlcRVzU2fYK36UFqtkQvTR64pDxVevNin-orQh06Jg_-pkoAwm8SXtwiYioDOKga2cwa01QlfoEEjHsG2dS3bAH3EhbwQS3CWkStMvuYHTzrxe1c4M7A0oMs4EPqgLdh84cr0XHokhMql5eCxvOQwK-fQmDJtg2SAq5oMaQHH9B0YnRralopWOjOf9WKToa7j3OYAtfgnDxW2baUIuqUD4ymiq51-AqJ-U9kXHzxCfKBZIMgE5QalFBe7wCoDlnAT/https://www.amazon.in/dp/B0CQ4HSR2D?pd_rd_i=B0CQ4HSR2D&pf_rd_p=288d7cd9-bdfb-4778-882a-c15de0f76151&pf_rd_r=XS6K7Q5P1W76RSZPNBB7&pd_rd_wg=cR3Th&pd_rd_w=dRCRQ&pd_rd_r=404fa02f-7113-4af6-bcd3-287697a1db76
amazon.in,smart watches,https://www.amazon.in/Noise-Bluetooth-Calling-Tracking-Detection/dp/B0B5LT655H/ref=sr_1_14?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-14
amazon.in,smart watches,https://www.amazon.in/Fire-Boltt-Stainless-Bluetooth-Smartwatch-Monitoring/dp/B0BY2PWDFQ/ref=sr_1_17?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-17#customerReviews
amazon.in,smart watches,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF54LXW6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-19
amazon.in,smart watches,https://www.amazon.in/Noise-Advanced-Bluetooth-Brightness-Smartwatch/dp/B0B6BPTFT5/ref=sr_1_8?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-8
amazon.in,smart watches,https://www.amazon.in/Fire-Boltt-Launched-Display-Bluetooth-Assistance/dp/B0C497MSQN/ref=sr_1_9?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-9
amazon.in,smart watches,https://www.amazon.in/Noise-Advanced-Bluetooth-Brightness-Smartwatch/dp/B0B6BQ711Q/ref=sr_1_20?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-20
amazon.in,smart watches,https://aax-eu.amazon.in/x/c/JJl_UPNQSQ0kJPvPSPanRcEAAAGUy-oz3wMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCGCoje/clv1_CEuOPUxokZA0iHrVX9d8-nKJalJXaYM28cdW1G2T-81q8X9gmzfvWfw18HHE8xvVjq0yzpNb3X7OfU1NAGcAAngyDnHIPOjfKHgOIxEgagq4EKhjhEfB8IkGXCROUeW6XJfef1D8rsFSE0M9llvwdksJOldODd93Q196UuYlQRaY37qDjF4oXlv5OpjsdqwyCjQHbdXAhZRSWWhBJNwAffQdjs-hn4wsEjvWNPQG9gUahJtJn6j8Z0wG3nKH1EB2AHnpPv3v4jxS3149E_krSQa3blyJjAz9B7yl_bPrUYAZJ0SW56eH2BSUewL_F9ee-_wIxeJwYOyBuYH9MvbpMvlzxdNbbGIPlI8C-9FHE6Fj0W5fDGy7yyiV4rU4XBqaTTh9qUSMj0UNuzT-N52bUz1lAp3XhtVXPtM6C2xN4Sp2M752rihBP2dM-J0mRnMYGeGRQNXmq86WXy4dCTTLqaFKWEG2vEWUYQR5WaRd-NWXKXNt_6mgwAGvbmtDCdGXvtFS_CF8CoIymgGwjQSZ6zz9CBRvUEkOcgmDU2TPNZf2bSaWBD9t80ENAnfyX2DZEaVnuuFlcRCdkrZwltwGIyffMSBcrRFM49kMurj5gHo1hoWBxbIZR1XV_iKvQvacNVlmeO4HMTxi3vljNq5Pnm89pZfbEQdNeHFZn9dAi6gEDE4FUC6np0AjpBbhcfV-_Sd55nRmw_k_1v4GMEKwNW4i-5HhHOnF8pvAAWElRifsphPDbPdr8BJm-NIGG4Cpvf5vKwPIpG7x7xLCM3TuASh2rzfNL3VYn-NgSMUsZBWi21ogFNBtg2Bls6eKUmO6cPi6TFcXwAHKpNZ2dNBMpsGMm0g2uu2FSrqklLWG1HyQ23r41m4R4w7jlm-7mTz3qME1puMiiBPFT8sBcP1DCtqEx8Lg2BNUGRg7KgXQowrZsixEVWkCU2BJQSbNy2eXqAWmRYH63bPusebF5iu6ZLkRDt-CXoDxoTuyaCxBH_UfYg1PYWpHQ7_SyQfEA3wQDCOZ_5ZL3ikyZ7gD2JKG9jRGqzZWJcCqinJh_INf7RJqcBqDUr64OQjae4xQPNRgbkCgcZHoFBcpCbyxbbu5lOm3XSja-5dJL8xRMzlJP7ydWW2pKsRuq3ZtDYWvpbLjuvAcb9b9mzooMfp4gVYGa1QbcMHrKGjWS5YOlo_RtLy0yxiQ6VDy4JYjhTdpZ8EME0uvH3zCxEayZT4Io1HGIubA9slb7q5GxRzw-6NqKmHmCEUTSGuO81fg1iAaBLvJIuE8nPqMeXXoUqNHcIQWojITzatPtYaKig6LpGWrOMjwXP9PZ97bzowCqzSc1YYIJ5E7TwL-zEjNluYnd3I805_N6OcawnV7UcZFG9QL6aAXz362AHCzjo2JFEyiRKlqFRvyX3SaZAT8QkU9U6XjX5K02jmpEWhI-K0i-v_hjlx_Y1NGz44yL9F2LxDWFQat0RcDGkDhv4i2oyjlFDDtQGDc7hSdYcw48cVxyP4p7mYPlGjEH0T7AWVYgYBVys6OoUCsSgJoLeJrEJfmRN4cPjDUkfT5KG-mC16pCIhAscmkrJyDlcRVzU2fYK36UFqtkQvTR64pDxVevNin-orQh06Jg_-pkoAwm8SXtwiYioDOKga2cwa01QlfoEEjHsG2dS3bAH3EhbwQS3CWkStMvuYHTzrxe1c4M7A0oMs4EPqgLdh84cr0XHokhMql5eCxvOQwK-fQmDJtg2SAq5oMaQHH9B0YnRralopWOjOf9WKToa7j3OYAtfgnDxW2baUIuqUD4ymiq51-AqJ-U9kXHzxCfKBZIMgE5QalFBe7wCoDlnAT/https://www.amazon.in/Noise-Smartwatch-Calling-Tracking-Monitoring/dp/B0CQ4HSR2D/ref=sxin_16_sbv_search_btf?content-id=amzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151%3Aamzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151&cv_ct_cx=smart+watches&keywords=smart+watches&pd_rd_i=B0CQ4HSR2D&pd_rd_r=404fa02f-7113-4af6-bcd3-287697a1db76&pd_rd_w=dRCRQ&pd_rd_wg=cR3Th&pf_rd_p=288d7cd9-bdfb-4778-882a-c15de0f76151&pf_rd_r=XS6K7Q5P1W76RSZPNBB7&qid=1738587910&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-9131241a-a358-4619-a7b8-0f5a65d91d81#customerReviews
amazon.in,smart watches,https://www.amazon.in/Boult-Watchfaces-Brightness-Assistant-Monitoring/dp/B0DM5GVXJ9/ref=sr_1_13?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-13
amazon.in,smart watches,https://www.amazon.in/Noise-Launched-Bluetooth-Calling-Tracking/dp/B0BJ72WZQ7/ref=sr_1_3?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-3#customerReviews
amazon.in,smart watches,https://www.amazon.in/Noise-Launched-Bluetooth-Calling-Tracking/dp/B0BJ6ZWPX5/ref=sr_1_7?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-7
amazon.in,smart watches,https://www.amazon.in/Boult-Bluetooth-Brightness-Assistant-Monitoring/dp/B0DM5J5J1S/ref=sr_1_16?dib=eyJ2IjoiMSJ9.7cl4mG6RR5eQLPl_OKtH7kxn8lrj_En524kGJEeTAjKH8jb5FR8o13w3DKk8W8vDA3v1gzCmAz7y_G58vjsAhFNhHK9_L_eZPX8y7F88mcH8q1x6gz-_3iFvbHDSnR0-0pQtoZGTbns7RqQ94StDaMYf79_DehwVBZNwfPKI69vxeAGBFDJ-_gZWjriHarrQHy6SPOh6ZhTTr5Zl7YCw60yrwofLz-KABQqtNb_sIGE.aod1wwJqej9MaOE-EoFse6W5t62CluvW7BpFOOWKTQc&dib_tag=se&keywords=smart+watches&qid=1738587910&sr=8-16#customerReviews
amazon.in,laptop bags,https://www.amazon.in/Dyazo-Resistant-Compatible-laptops-Notebooks/dp/B09BFV96TS/ref=sr_1_3_so_HANDBAG?dib=eyJ2IjoiMSJ9.GJ1UYrv2FfR81FY1op9scsniW8Q2izfD2DD6j6TkpJIISdr_kS5ZpomNkqV31cYGWrwx_1O9GAtQ8JYacgZmt4pRKZsqDGGPtJKIN15K7znrmOQhjSrqnfVOzXROkZRnr5Qc-YL2bE7rwUjRNElZrNnvAGoM2LuHN59NHyWANBcRMbCs_UROklnkuj0C9K7lhy6z1lzYqysTZlOX084YX6YX4NeeIS8p5HIX50jlAMM.ol1o-rtA6aDioqoMhcgeJp0z59p9rESVtliLUy3KFc8&dib_tag=se&keywords=laptop+bags&qid=1738587964&sr=8-3
amazon.in,laptop bags,https://www.amazon.in/Aristocrat-25L-Nova-Laptop-Backpack/dp/B0D8BG7S4P/ref=sr_1_7?dib=eyJ2IjoiMSJ9.GJ1UYrv2FfR81FY1op9scsniW8Q2izfD2DD6j6TkpJIISdr_kS5ZpomNkqV31cYGWrwx_1O9GAtQ8JYacgZmt4pRKZsqDGGPtJKIN15K7znrmOQhjSrqnfVOzXROkZRnr5Qc-YL2bE7rwUjRNElZrNnvAGoM2LuHN59NHyWANBcRMbCs_UROklnkuj0C9K7lhy6z1lzYqysTZlOX084YX6YX4NeeIS8p5HIX50jlAMM.ol1o-rtA6aDioqoMhcgeJp0z59p9rESVtliLUy3KFc8&dib_tag=se&keywords=laptop+bags&qid=1738587964&sr=8-7#customerReviews
amazon.in,laptop bags,https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_17?dib=eyJ2IjoiMSJ9.GJ1UYrv2FfR81FY1op9scsniW8Q2izfD2DD6j6TkpJIISdr_kS5ZpomNkqV31cYGWrwx_1O9GAtQ8JYacgZmt4pRKZsqDGGPtJKIN15K7znrmOQhjSrqnfVOzXROkZRnr5Qc-YL2bE7rwUjRNElZrNnvAGoM2LuHN59NHyWANBcRMbCs_UROklnkuj0C9K7lhy6z1lzYqysTZlOX084YX6YX4NeeIS8p5HIX50jlAMM.ol1o-rtA6aDioqoMhcgeJp0z59p9rESVtliLUy3KFc8&dib_tag=se&keywords=laptop+bags&qid=1738587964&sr=8-17
amazon.in,laptop bags,https://aax-eu.amazon.in/x/c/JJLSXavINLGfVQWaUengzrwAAAGUy-sE9AMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDIgICB-9jQf/clv1_CEuOPUxokZA0iHrVWfsPzzuATyhgYOsLnqUfz2KH28Rr4X9q9TPvWfw18HHE8xvVjq0yzpNb3X7OfU14AmcABFRBOzjBGZLoIRAzTHNpcQWsMKFilEfB8IkGXCRnU-W6XJfef1D8rsFSE0M9llvwdksJOldODd93Q196UuYlQRaY37qDjF4oXlv5OpjsdqwyCjQHbdXAhZRSWWhBJNwAffQdjs-hn4wsEjvWNPQG9gUahJtJn6j8Z0wG3nKH1EB2AHnpPv3v4jxS3149E_krSQa3JF-ZjAz9B7yl_bPrUYAZJ0SW56eH2BSUewGaIqmR595EzvNCX-7ak6TgCuGrNMdF0dtbD2MLlI8C-9FHE6Fj0W5fDGy7yyiRpLQoWFCacyx-qUSAj0UNuzT-N52bUz1lAp3XhtVXPtM6C2xN4Sp2M752rihBP2dM-J0mRnMYGeGRQNXmps2WYj0fYwqXp5k5RHmyoBqWXwRyXIlzu-6HH3FT4s6H-wHLa21DJ5GSkM0K_SFkG4gwwxmImXXG7TvDXAVBdkM7BA2VVBHqP5HxRyOtGwl75VQCCF3beWjjTcYigPRbLgeyrKdlg-IcNyLiMCNNsSl1iNkGud31v3Mko4-Hw7UTQ3vR8SK8Ta6LNlEvb8AMIzxM2vd3CKJOnjcq_YOuHQpaaHYFncRP0LwpAxQHUAP6s2o8_BThZbxq0z988gJXnO5gxrERIHvrNW0l7ZPyB_jTz4PAFk8tQTPWohvSRsZ74T9i8dJycPqYh5loFB3Xrmj36BjGH0HkBAd5pR2RWDJfqudmR6E0YC-X318TBrN2uAU8qqWfbDytX8WpTVdWyjrlmsxice1PpqT7mHImkPO9E8HRleiCiEi1-Tj6w1BO9Cfor2OUmTPbiesvttt3hCj_Etgqd8sHA_Si3_GFpw1SCXtoOyzp9g7epS5RJjE6R2V3WyfZ0z6XqBXmfevi4YW0quTSyRXlfah1J8ODc-Ps1UPKchNeKfUfYRROdRFGeYXSywfBPX8sCAbZ0IB9wCsaVasY2bP56QhrlSlEKrS-j0x7_a15thllD1yyaN3wBRzFN6V8CspiQC6_X5_RETo4S-WKbb-drtP2ZxHg45tIcPIyCgJrP4WlOmeSOMAyrmYSG5SGnLTNl5IHb9b9mzo4QrN4kXgbUW41evr0BlTWSbMXu7LW976g0zOt00jr4JgnjhpEQcEMF36oCVHVwVKpYTQLiXPMIuKj0Mhxka94xWOs1Zp2EmbmDEY8fUWNyFaijzUvF6fyWJYltPutZUicY75ocbUPmzN08JAkqdqG8Q62pHWrOMjwXPtbYuPeyfYavwmR95kLEvo0XC2_k3PjqPkhDX4n6I_V5_0n4HV7Vv9IDrxWn7E6tn6nLXC0juaFF0zIQI9cSgDRcnW3exvDByEma62CVNvIpiepCUNF7ogT99ftvG1HaAtz9JYYG8IqMD75KAOH9TEDAWvUmYOouxv9KALefHTt7gCdYYwA_rpw-dQ5_2AflEPDNF-gF19M3LMvvdemoGHxTxlvSshtZ5fXceAuDmziyf_4CkCKPj2ZJ4k6tMu728aw47zXaIRfDfEsr_RmUunuBVLgwp74cdjlDW0dbHZU7MPR-poY9b_Kw23hy9C2SVzJNxOisRJ4gGE-fbmEKxLNJDmY5oE7aVGyuiZw8KkRRw7EaUwtZZBglv0FUcP2Lf4WlZDtYX8J2veTguGNososefe_sRdyhmqmirkHJ33Qky1woCes9rloARyEw3-tpvnV9rkNYa1KxHDJIdsvipgTwCTtsblCKu5SfNFD-lQzHfjF_VHye_KnGFLalKymOKG80Z4Y5NANT8SrgqtAhCM-evZ4dZsagqbBK1vEBIO_qaRTL5Cra9xLShprmBdfr4nlCpWsj0UNa6W2-ts-zdn_eHcA6fif0VZqSgvwLpKzuSN88MgIUpvmubMC8nowFApS3bayVJd980_4jJfuaghx3-ysf7J6DCle6GizUpZEaELu20vOnheg6te72Yf7QWQYapn6B9uF2lil9DNqR5J2TldZUJEI4gkkhf_GrNXlgahsft-oW_A6fOk2Vq8WkpJXMlcQJOoy3jAvFJeToStDd0F7Bo31JyWSGyDidzFgS62P6e_VPb1b0QwyPsSYRfZMEQ3caaI3hakQm2vlbyM3jf5HVr1ZFmXcDg3d8ACrD5uQ1R1ihWCCU0g-K9ZPfqG--JRinx6DFHn5vC3C8Q/https://www.amazon.in/dp/B0C5JDYKHF/?_encoding=UTF8&pd_rd_i=B0C5JDYKHF&ref_=sbx_be_s_sparkle_ssd_tt&qid=1738587964&pd_rd_w=oGFsM&content-id=amzn1.sym.df9fe057-524b-4172-ac34-9a1b3c4e647d%3Aamzn1.sym.df9fe057-524b-4172-ac34-9a1b3c4e647d&pf_rd_p=df9fe057-524b-4172-ac34-9a1b3c4e647d&pf_rd_r=4MDQTH39QD3SJ98HB9BV&pd_rd_wg=LiUjG&pd_rd_r=de5fbc23-1bd9-4c93-93ad-4c1403a78813&pd_rd_plhdr=t
